row_label_raw,row_label_full,col_0,2019Triệu VND,numeric__2019Triệu VND
Số dư dầu năm,Số dư dầu năm,Số dư dầu năm,371.762,371762.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.532.615,1532615.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,(1.526.968),-1526968.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,377.409,377409.0
