row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,45,22.000,45.0,22000.0
Tăng dự phòng trong năm,Tăng dự phòng trong năm,Tăng dự phòng trong năm,832,45,832.0,45.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,-,(22.000),,-22000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,877,45,877.0,45.0
