row_label_raw,row_label_full,col_0,2019Triệu VND,numeric__2019Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,772.330,772330.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.338.026,1338026.0
Bất động sản đã bán trong năm,Bất động sản đã bán trong năm,Bất động sản đã bán trong năm,(1.158.213),-1158213.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,952.143,952143.0
