row_label_raw,row_label_full,▪ Công ty TNHH Vincom Retail Miền Nam,31/12/2019 > Số cổ phiếu > (*),31/12/2019 > % quyền sở hữu và quyền biểu quyết > 100%,31/12/2019 > Giá gốc Triệu VND > 5.779.000,1/1/2019 > Giá trị hợp lý > (**),1/1/2019 > Số cổ phiếu > (*),1/1/2019 > % quyền sở hữu và quyền biểu quyết > 100%,1/1/2019 > Giá gốc Triệu VND > 5.779.000,1/1/2019 > Giá trị hợp lý > (**)_1,numeric__31/12/2019 > Số cổ phiếu > (*),numeric__31/12/2019 > % quyền sở hữu và quyền biểu quyết > 100%,numeric__31/12/2019 > Giá gốc Triệu VND > 5.779.000,numeric__1/1/2019 > Giá trị hợp lý > (**),numeric__1/1/2019 > Số cổ phiếu > (*),numeric__1/1/2019 > % quyền sở hữu và quyền biểu quyết > 100%,numeric__1/1/2019 > Giá gốc Triệu VND > 5.779.000,numeric__1/1/2019 > Giá trị hợp lý > (**)_1
▪ Công ty TNHH Vincom Retail Miền Bắc,▪ Công ty TNHH Vincom Retail Miền Bắc,▪ Công ty TNHH Vincom Retail Miền Bắc,(*),100%,5.858.780,(**),(*),100%,5.858.780,(**),,1.0,5858780.0,,,1.0,5858780.0,
▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,▪ Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,34.240.000,"97,27%",562.009,(**),34.240.000,"97,27%",562.009,(**),34240000.0,0.9727,562009.0,,34240000.0,0.9727,562009.0,
▪ Công ty TNHH Đầu tư và Phát triển Bất động sản Hà Thành (***),▪ Công ty TNHH Đầu tư và Phát triển Bất động sản Hà Thành (***),▪ Công ty TNHH Đầu tư và Phát triển Bất động sản Hà Thành (***),(*),100%,380.000,(**),-,-,-,,,1.0,380000.0,,,,,
,,,,,12.579.789,,,,12.199.789,,,,12579789.0,,,,12199789.0,
