row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,1/1/2019Triệu VND,numeric__31/12/2019Triệu VND,numeric__1/1/2019Triệu VND
Công ty mẹ,Công ty mẹ,Công ty mẹ,,,,
Tập đoàn Vingroup – Công ty CP,Công ty mẹ > Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,4.291,88.585,4291.0,88585.0
Các công ty con,Các công ty con,Các công ty con,,,,
Công ty TNHH Vincom Retail Miền Nam,Các công ty con > Công ty TNHH Vincom Retail Miền Nam,Công ty TNHH Vincom Retail Miền Nam,758.182,11.332,758182.0,11332.0
Công ty TNHH Vincom Retail Miền Bắc,Các công ty con > Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,242.579,59.947,242579.0,59947.0
Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Các công ty con > Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,9,704,9.0,704.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,,
Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Các bên liên quan khác > Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,19.459,19.381,19459.0,19381.0
Các công ty liên quan khác,Các bên liên quan khác > Các công ty liên quan khác,Các công ty liên quan khác,16.482,20.762,16482.0,20762.0
,,,1.041.002,200.711,1041002.0,200711.0
