row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Tiền chi hỗ trợ người lao động nghĩ việc (i),a. Ngắn hạn > Tiền chi hỗ trợ người lao động nghĩ việc (i),Tiền chi hỗ trợ người lao động nghĩ việc (i),53.574.127.500,53.574.127.500,53574127500.0,53574127500.0
Trao đổi nguyên vật liệu,a. Ngắn hạn > Trao đổi nguyên vật liệu,Trao đổi nguyên vật liệu,-,1.234.825.152,,1234825152.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,8.798.403.118,52.521.886.755,8798403118.0,52521886755.0
,,,62.372.530.618,107.330.839.407,62372530618.0,107330839407.0
Trong đó: Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 30),a. Ngắn hạn > Trong đó: Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 30),Trong đó: Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 30),-,1.234.825.152,,1234825152.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký quỹ, ký cược","b. Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",22.685.480.453,21.390.221.488,22685480453.0,21390221488.0
,,,22.685.480.453,21.390.221.488,22685480453.0,21390221488.0
