row_label_raw,row_label_full,Thuế giá trị gia tăngđầu ra > Thuế giá trị gia tănghàng nhập khẩu,Số đầu nămVND > 1.149.104.386 > -,Số phải nộptrong nămVND > 128.066.015.473 > 19.533.496,Số đã thực nộp/được khấu trừtrong nămVND > 127.197.244.820 > 19.533.496,Số cuối nămVND > 2.017.875.039 > -,numeric__Số đầu nămVND > 1.149.104.386 > -,numeric__Số phải nộptrong nămVND > 128.066.015.473 > 19.533.496,numeric__Số đã thực nộp/được khấu trừtrong nămVND > 127.197.244.820 > 19.533.496,numeric__Số cuối nămVND > 2.017.875.039 > -
Thuế thu nhập doanhnghiệp,Thuế thu nhập doanhnghiệp,Thuế thu nhập doanhnghiệp,2.840.890.858,23.422.981.493,13.339.539.057,12.924.333.294,2840890858.0,23422981493.0,13339539057.0,12924333294.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,4.180.214.072,33.094.996.369,30.269.691.198,7.005.519.243,4180214072.0,33094996369.0,30269691198.0,7005519243.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,3.332.168.141,44.156.163.833,43.074.671.538,4.413.660.436,3332168141.0,44156163833.0,43074671538.0,4413660436.0
Phí bảo vệ môi trường,Phí bảo vệ môi trường,Phí bảo vệ môi trường,1.370.254.010,17.629.083.623,17.421.993.603,1.577.344.030,1370254010.0,17629083623.0,17421993603.0,1577344030.0
Phí cấp quyền khai thắc khoáng sản,Phí cấp quyền khai thắc khoáng sản,Phí cấp quyền khai thắc khoáng sản,-,38.043.885.000,38.043.885.000,-,,38043885000.0,38043885000.0,
"Thuế nhà đất, tiền thuêđất và các loại thuế khác","Thuế nhà đất, tiền thuêđất và các loại thuế khác","Thuế nhà đất, tiền thuêđất và các loại thuế khác",42.691.917,86.338.561.379,86.282.456.842,98.796.454,42691917.0,86338561379.0,86282456842.0,98796454.0
,,,12.915.323.384,370.771.220.666,355.649.015.554,28.037.528.496,12915323384.0,370771220666.0,355649015554.0,28037528496.0
