row_label_raw,row_label_full,col_0,Số cuối năm > VNDGiá trị/Số có khả năng trả nợ,Số đầu năm > VNDGiá trị/Số có khả năng trả nợ,numeric__Số cuối năm > VNDGiá trị/Số có khả năng trả nợ,numeric__Số đầu năm > VNDGiá trị/Số có khả năng trả nợ
Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),1.130.188.504.916,1.230.721.486.283,1130188504916.0,1230721486283.0
Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),1.130.188.504.916,1.230.721.486.283,1130188504916.0,1230721486283.0
Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 30),Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 30),Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 30),304.677.435.985,438.999.295.933,304677435985.0,438999295933.0
