row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,80.437.206.227,24.315.526.396,,1.0,80437206227.0,24315526396.0
2.,2.,2.,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,558.701.596.825,548.619.272.473,,2.0,558701596825.0,548619272473.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(30.845.978.448),(8.886.523.240),,3.0,-30845978448.0,-8886523240.0
2.,2. > 2.,2.,(Lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,(880.231.755),(226.801.410),,4.0,-880231755.0,-226801410.0
2.,2. > 2.,2.,(Lãi) từ hoạt động đầu tư,05,(18.116.766.319),(4.115.119.112),,5.0,-18116766319.0,-4115119112.0
2.,2. > 2.,2.,Chi phí lãi vay,06,53.892.973.542,123.733.708.971,,6.0,53892973542.0,123733708971.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,643.188.800.072,683.440.064.078,,8.0,643188800072.0,683440064078.0
3.,2. > 3.,3.,Thay đổi các khoản phải thu,09,115.665.258.686,125.437.636.234,,9.0,115665258686.0,125437636234.0
3.,2. > 3.,3.,Thay đổi hàng tồn kho,10,240.024.194.039,177.534.541.322,,10.0,240024194039.0,177534541322.0
3.,2. > 3.,3.,"Thay đổi các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(174.705.603.278),(207.611.118.073),,11.0,-174705603278.0,-207611118073.0
3.,2. > 3.,3.,Thay đổi chi phí trả trước,12,(119.976.092.912),(8.785.437.026),,12.0,-119976092912.0,-8785437026.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(55.510.393.425),(124.526.210.455),,14.0,-55510393425.0,-124526210455.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(13.339.539.057),(18.121.384.050),,15.0,-13339539057.0,-18121384050.0
3.,2. > 3.,3.,Tiền thu khác từ hoạt động kinh doanh,16,272.485.456,8.688.000,,16.0,272485456.0,8688000.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(63.705.899.860),(144.861.428.195),,17.0,-63705899860.0,-144861428195.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,571.913.209.721,482.515.351.835,,20.0,571913209721.0,482515351835.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(109.271.761.124),(147.603.298.130),,21.0,-109271761124.0,-147603298130.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,12.186.358.569,520.272.728,,22.0,12186358569.0,520272728.0
3.,II. > 3.,3.,"Tiền thu lãi tiền gửi, cổ tức và lợi nhuận được chia Lưu chuyển tiền thuần từ hoạt động đầu tư",27,4.917.158.025,3.594.846.384,,27.0,4917158025.0,3594846384.0
3.,II. > 3.,3.,"Tiền thu lãi tiền gửi, cổ tức và lợi nhuận được chia Lưu chuyển tiền thuần từ hoạt động đầu tư",30,(92.168.244.530),(143.488.179.018),,30.0,-92168244530.0,-143488179018.0
