row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2024,31/12/2024_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2024,numeric__31/12/2024_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",10.777.589,"0,99",8.724.854,"1,12",10777589.0,0.99,8724854.0,1.12
Khai khoáng,Khai khoáng,Khai khoáng,6.775.371,"0,63",3.975.824,"0,51",6775371.0,0.63,3975824.0,0.51
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",178.930.964,"16,51",124.040.940,"15,97",178930964.0,16.51,124040940.0,15.97
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí",50.676.721,"4,67",46.125.259,"5,94",50676721.0,4.67,46125259.0,5.94
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",1.585.206,"0,15",1.267.073,"0,16",1585206.0,0.15,1267073.0,0.16
Xây dựng,Xây dựng,Xây dựng,45.398.649,"4,19",31.917.958,"4,11",45398649.0,4.19,31917958.0,4.11
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",297.131.413,"27,41",222.846.289,"28,69",297131413.0,27.41,222846289.0,28.69
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,29.961.714,"2,76",25.762.468,"3,32",29961714.0,2.76,25762468.0,3.32
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",20.003.667,"1,85",16.057.822,"2,07",20003667.0,1.85,16057822.0,2.07
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,9.807.942,"0,90",7.100.447,"0,91",9807942.0,0.9,7100447.0,0.91
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",30.446.431,"2,81",7.697.847,"0,99",30446431.0,2.81,7697847.0,0.99
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,121.188.714,"11,18",64.141.215,"8,26",121188714.0,11.18,64141215.0,8.26
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",1.381.276,"0,13",668.318,"0,09",1381276.0,0.13,668318.0,0.09
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,3.409.076,"0,31",1.905.606,"0,25",3409076.0,0.31,1905606.0,0.25
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,2.583.338,"0,24",1.791.148,"0,23",2583338.0,0.24,1791148.0,0.23
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,7.888.432,"0,73",5.535.906,"0,71",7888432.0,0.73,5535906.0,0.71
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",1.708.707,"0,16",2.395.960,"0,31",1708707.0,0.16,2395960.0,0.31
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,820.530,"0,08",533.019,"0,07",820530.0,0.08,533019.0,0.07
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,239.172.416,"22,05",186.581.816,"24,01",239172416.0,22.05,186581816.0,24.01
Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,9.330.629,"0,86",7.294.348,"0,95",9330629.0,0.86,7294348.0,0.95
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,15.040.585,"1,39",10.293.729,"1,33",15040585.0,1.39,10293729.0,1.33
,,,1.084.019.370,"100,00",776.657.846,"100,00",1084019370.0,100.0,776657846.0,100.0
