row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024(Trình bày lại),Năm 2024(Theo báo cáotrước đây),numeric__Năm 2025,numeric__Năm 2024(Trình bày lại),numeric__Năm 2024(Theo báo cáotrước đây)
Lợi nhuận thuần thuộc về cổ đôngphổ thông (triệu đồng),Lợi nhuận thuần thuộc về cổ đôngphổ thông (triệu đồng),Lợi nhuận thuần thuộc về cổ đôngphổ thông (triệu đồng),26.778.939,22.633.757,22.633.757,26778939.0,22633757.0,22633757.0
Điều chỉnh giảm do trích quỹ khenthường phúc lợi (*),Điều chỉnh giảm do trích quỹ khenthường phúc lợi (*),Điều chỉnh giảm do trích quỹ khenthường phúc lợi (*),-,(1.866.219),-,,-1866219.0,
Lợi nhuận thuần để tính lãi cơ bảntrên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bảntrên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bảntrên cổ phiếu,26.778.939,20.767.538,22.633.757,26778939.0,20767538.0,22633757.0
Số lượng bình quân gia quyền củacổ phiếu phổ thông trong năm (**),Số lượng bình quân gia quyền củacổ phiếu phổ thông trong năm (**),Số lượng bình quân gia quyền củacổ phiếu phổ thông trong năm (**),8.054.999.909,8.022.806.625,6.077.883.807,8054999909.0,8022806625.0,6077883807.0
Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),3.325,2.589,3.724,3325.0,2589.0,3724.0
