row_label_raw,row_label_full,col_0,31/12/2025 triệu đồng,31/12/2024 triệu đồng,numeric__31/12/2025 triệu đồng,numeric__31/12/2024 triệu đồng
Bất động sản,Bất động sản,Bất động sản,1.025.680.684,772.485.557,1025680684.0,772485557.0
Động sản,Động sản,Động sản,129.919.685,115.532.050,129919685.0,115532050.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,156.153.841,83.407.616,156153841.0,83407616.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,119.451.646,153.599.499,119451646.0,153599499.0
Tài sản đảm bảo khác,Tài sản đảm bảo khác,Tài sản đảm bảo khác,599.157.397,356.603.539,599157397.0,356603539.0
,,,2.030.363.253,1.481.628.261,2030363253.0,1481628261.0
