row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2025,Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2025,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2025,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2025,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2025,numeric__Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2025,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2025,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2025,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2025
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,29.867.112,29.934.146,(29.953.439),(19.293),29867112.0,29934146.0,-29953439.0,-19293.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,298.419.232,297.861.282,(298.540.496),(679.214),298419232.0,297861282.0,-298540496.0,-679214.0
,,,328.286.344,327.795.428,(328.493.935),(698.507),328286344.0,327795428.0,-328493935.0,-698507.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2024 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,29.002.492,29.129.292,(29.494.262),(364.970),29002492.0,29129292.0,-29494262.0,-364970.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2024 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,135.536.141,136.362.265,(136.188.840),173.425,135536141.0,136362265.0,-136188840.0,173425.0
,,,164.538.633,165.491.557,(165.683.102),(191.545),164538633.0,165491557.0,-165683102.0,-191545.0
