row_label_raw,row_label_full,col_0,Chứng khoánđầu tư sẵnsàng để bántriệu đồng,Chứng khoánđầu tư giữ đếninggày đáo hạntriệu đồng,Tổng cộngtriệu đồng,numeric__Chứng khoánđầu tư sẵnsàng để bántriệu đồng,numeric__Chứng khoánđầu tư giữ đếninggày đáo hạntriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),370.013,105.445,475.458,370013.0,105445.0,475458.0
Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),Số dư đầu năm(Hoàn nhập)/trích lập trong năm(Thuyết minh 31),(127.375),135.000,7.625,-127375.0,135000.0,7625.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,242.638,240.445,483.083,242638.0,240445.0,483083.0
