row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng công triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng công triệu đồng
Số dư tại ngày 1 tháng 1 năm 2025,Số dư tại ngày 1 tháng 1 năm 2025,Số dư tại ngày 1 tháng 1 năm 2025,5.795.573,5.814.288,11.609.861,5795573.0,5814288.0,11609861.0
Trích lập trong năm (Thuyết minh 35),Trích lập trong năm (Thuyết minh 35),Trích lập trong năm (Thuyết minh 35),2.301.538,11.388.818,13.690.356,2301538.0,11388818.0,13690356.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,-,(12.185.137),(12.185.137),,-12185137.0,-12185137.0
Điều chỉnh theo Kiểm toán Nhà nước,Điều chỉnh theo Kiểm toán Nhà nước,Điều chỉnh theo Kiểm toán Nhà nước,(1.444),33.942,32.498,-1444.0,33942.0,32498.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,2.478,537,3.015,2478.0,537.0,3015.0
Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,8.098.145,5.052.448,13.150.593,8098145.0,5052448.0,13150593.0
