row_label_raw,row_label_full,col_0,2021Triệu đồngĐã đượctrình bàytrước đây,2021Triệu đồng,2021Triệu đồng_1,numeric__2021Triệu đồngĐã đượctrình bàytrước đây,numeric__2021Triệu đồng,numeric__2021Triệu đồng_1
,,,2021Triệu đồngĐã đượctrình bàytrước đây,Phân loại lại,Trình bày lại,,,
Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,,,
Thu nhập từ hoạt động khác,Báo cáo kết quả hoạt động hợp nhất > Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,496.275,(40.680),455.595,496275.0,-40680.0,455595.0
Chi phí hoạt động khác,Báo cáo kết quả hoạt động hợp nhất > Chi phí hoạt động khác,Chi phí hoạt động khác,(313.638),40.680,(272.958),-313638.0,40680.0,-272958.0
,,,182.637,-,182.637,182637.0,,182637.0
