row_label_raw,row_label_full,col_0,Dự phòng cụ thể (*) Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể (*) Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,653.077,1.282.359,1.935.436,653077.0,1282359.0,1935436.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,2.020.750,235.110,2.255.860,2020750.0,235110.0,2255860.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(1.739.228),-,(1.739.228),-1739228.0,,-1739228.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,934.599,1.517.469,2.452.068,934599.0,1517469.0,2452068.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,2.555.447,452.892,3.008.339,2555447.0,452892.0,3008339.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(2.358.835),-,(2.358.835),-2358835.0,,-2358835.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,1.131.211,1.970.361,3.101.572,1131211.0,1970361.0,3101572.0
