row_label_raw,row_label_full,Chỉ tiêu,1.1.2022Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,31.12.2022Triệu đồng,numeric__1.1.2022Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__31.12.2022Triệu đồng
Thuế TNDN,Thuế TNDN,Thuế TNDN,400.126,2.091.986,(1.154.553),1.337.559,400126.0,2091986.0,-1154553.0,1337559.0
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,42.782,242.953,(247.954),37.781,42782.0,242953.0,-247954.0,37781.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,39.720,481.561,(426.941),94.340,39720.0,481561.0,-426941.0,94340.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,2.649,48.133,(36.997),13.785,2649.0,48133.0,-36997.0,13785.0
Khác,Khác,Khác,-,559,(559),-,,559.0,-559.0,
,,,485.277,2.865.192,(1.867.004),1.483.465,485277.0,2865192.0,-1867004.0,1483465.0
