row_label_raw,row_label_full,col_0,Số lượngcổ phiếu phổ thôngCổ phiếu,Cổ phiếu phổ thôngtính theo mệnh giáTriệu đồng,numeric__Số lượngcổ phiếu phổ thôngCổ phiếu,numeric__Cổ phiếu phổ thôngtính theo mệnh giáTriệu đồng
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,1.608.848.818,16.088.488,1608848818.0,16088488.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,398.441.824,3.984.418,398441824.0,3984418.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,2.007.290.642,20.072.906,2007290642.0,20072906.0
Cổ phiếu mới phát hành trong năm,Cổ phiếu mới phát hành trong năm,Cổ phiếu mới phát hành trong năm,20.000.000,200.000,20000000.0,200000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,503.052.280,5.030.523,503052280.0,5030523.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,2.530.342.922,25.303.429,2530342922.0,25303429.0
