row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2022,Miền Bắc Triệu đồng > Tại ngày 31 tháng 12 năm 2022,Miền Trung Triệu đồng > Tại ngày 31 tháng 12 năm 2022,Miền Nam Triệu đồng > Tại ngày 31 tháng 12 năm 2022,Nước ngoài Triệu đồng > Tại ngày 31 tháng 12 năm 2022,Loại trừ Triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng cộng Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Miền Bắc Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Miền Trung Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Miền Nam Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Nước ngoài Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Loại trừ Triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng cộng Triệu đồng > Tại ngày 31 tháng 12 năm 2022
Tài sản,Tài sản,Tài sản,72.251.589,42.874.859,316.560.990,773,(15.415.188),416.273.023,72251589.0,42874859.0,316560990.0,773.0,-15415188.0,416273023.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,70.312.285,41.809.151,280.569.420,2.469,(15.415.188),377.278.137,70312285.0,41809151.0,280569420.0,2469.0,-15415188.0,377278137.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022,,,,,,
Lợi nhuận trước thuế,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2022 > Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.939.304,1.065.709,7.264.738,(1.695),-,10.268.056,1939304.0,1065709.0,7264738.0,-1695.0,,10268056.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,,,,,,
Tài sản,Tại ngày 31 tháng 12 năm 2021 > Tài sản,Tài sản,59.731.960,36.263.638,295.741.140,657,(17.125.824),374.611.571,59731960.0,36263638.0,295741140.0,657.0,-17125824.0,374611571.0
Nợ phải trả,Tại ngày 31 tháng 12 năm 2021 > Nợ phải trả,Nợ phải trả,58.412.572,35.419.159,267.113.039,2.512,(17.125.824),343.821.458,58412572.0,35419159.0,267113039.0,2512.0,-17125824.0,343821458.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021,,,,,,
Lợi nhuận trước thuế,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 > Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.319.386,844.479,5.907.116,(1.364),-,8.069.617,1319386.0,844479.0,5907116.0,-1364.0,,8069617.0
