row_label_raw,row_label_full,col_0,31.12.2022Cổ phiếu phổ thông,31.12.2021Cổ phiếu phổ thông,numeric__31.12.2022Cổ phiếu phổ thông,numeric__31.12.2021Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,2.530.342.922,2.007.290.642,2530342922.0,2007290642.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,2.530.342.922,2.007.290.642,2530342922.0,2007290642.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,(15.081.522),(15.081.522),-15081522.0,-15081522.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,2.515.261.400,1.992.209.120,2515261400.0,1992209120.0
