row_label_raw,row_label_full,Bên cho vay,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021_1,Kỳ hạn trả gốc và lãi,Lãi suất,Hình thức đảm bảo,numeric__Ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021_1,numeric__Kỳ hạn trả gốc và lãi,numeric__Lãi suất,numeric__Hình thức đảm bảo
Bên cho vay,Bên cho vay,Bên cho vay,VND,Nguyên tệ (USD),Kỳ hạn trả gốc và lãi,Lãi suất,Hình thức đảm bảo,,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch I Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch I Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch I Trong đó: Vay dài hạn đến hạn trả,2.193.628.769.659(82.500.000.000),"- Gốc đáo hạn tại ngày 3 tháng 2 năm 2032. Gốc vay được trả 3 tháng/lần trong giai đoạn từ ngày Dự án Thủyđiện Đắk Mi 2 đi vào hoạt động. Lãi vay định kỳ 3 tháng được nhập gốc một lần, lần nhập gốc cuối cùng là ngày kết thúc thời hạn rút vốn hoặc hoàn thành xây dựng Dự án Thủyđiện Đắk Mi 2, sau đó lãi trả 3 tháng/lần.","Lãi suất cơ sở cộng với biên độ 2,8%/năm.",(ii),,,,,,
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Tây Hà Nội,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch I Trong đó: Vay dài hạn đến hạn trả > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Tây Hà Nội,Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Tây Hà Nội,878.838.480.925,"- Gốc vay được thanh toán hàng quý trong vòng 48 quý từ ngày 15 tháng 1 năm 2020 đến ngày 30 tháng 4 năm 2031, lãi trả 3 tháng/lần.","8,4%/năm",(iii),,878838480925.0,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình Trong đó: Vay dài hạn đến hạn trả,962.137.293.551(26.128.897.731),- Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 15 năm với khế ước cuối cùng đáo hạn vào ngày 31 tháng 1-năm 2033. Gốc vay và lãi vay trả hàng quý từ ngày 25 tháng 3 năm 2022.,"Lãi suất tại thời điểm giải ngân với lãi suất gần nhất là 8,4%/năm.Lãi suất cơ sở cộng với biên độ 2,8%/năm.",(iv),,,,,,
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh Trong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh Trong đó: Vay dài hạn đến hạn trả,460.800.000.000(37.000.000.000),"- Gốc đáo hạn từ ngày 27 tháng 9 năm 2021 đến 27 tháng 6 năm- 2030, lãi trả 12 tháng/lần.","LS từ 27/6/2021-26/6/2022: Lãi suất Tiết kiệm cả nhân trả sau 12 tháng VCB +2,0%LS từ 27/6/2022-27/6/2025: Lãi suất Tiết kiệm cả nhân trả sau 12 tháng VCB +2,5%LS từ 27/6/2025- hết thời hạn khoản vay: Lãi suất Tiết kiệm cả nhân trả sau 12 tháng VCB +2,8%",(v),,,,,,
