row_label_raw,row_label_full,Ông Nguyễn Trọng Thông,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Phó chủ tịch,,,
Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Thành viên,,,
Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Thành viên,,,
Ông Lê Xuân Long,Ông Lê Xuân Long,Ông Lê Xuân Long,Thành viên,,,
Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Thành viên độc lập,,,
Ông Ngô Xuân Quyền,Ông Ngô Xuân Quyền,Ông Ngô Xuân Quyền,Thành viên độc lập,Miễn nhiệm ngày 4 tháng 11 năm 2021,,
