row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,Đ. VỐN CHỦ SỞ HỮU,,5.390.330.402.710,3.977.420.845.856,,,5390330402710.0,3977420845856.0
410,410,410,I. Vốn chủ sở hữu,25,5.390.330.402.710,3.977.420.845.856,,25.0,5390330402710.0,3977420845856.0
411,411,411,1. Vốn cổ phần đã phát hành,,1.963.574.150.000,1.542.750.180.000,,,1963574150000.0,1542750180000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.963.574.150.000,1.542.750.180.000,,,1963574150000.0,1542750180000.0
412,412,412,2. Thặng dư vốn cổ phần,,229.106.864.127,387.992.000,,,229106864127.0,387992000.0
414,414,414,3. Vốn khác của chủ sở hữu,,230.397.934.814,161.570.844.814,,,230397934814.0,161570844814.0
417,417,417,4. Chênh lệch tỷ giá hối đoái,,(74.164.653.352),(39.818.876.122),,,-74164653352.0,-39818876122.0
418,418,418,5. Quỹ đầu tư phát triển,,51.211.243.573,51.211.243.573,,,51211243573.0,51211243573.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,1.933.558.155.754,1.300.731.894.659,,,1933558155754.0,1300731894659.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,839.696.767.730,689.805.478.994,,,839696767730.0,689805478994.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,1.093.861.388.024,610.926.415.665,,,1093861388024.0,610926415665.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,1.056.646.707.794,960.587.566.932,,,1056646707794.0,960587566932.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,15.891.543.990.097,13.878.647.734.807,,,15891543990097.0,13878647734807.0
