row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả cho người bán ngắn hạn- Công ty Cổ phần Tập đoàn TOJI- Công ty TNHH Đầu tư Xây dựng Unicons- Phải trả đối tượng khác,Phải trả cho người bán ngắn hạn- Công ty Cổ phần Tập đoàn TOJI- Công ty TNHH Đầu tư Xây dựng Unicons- Phải trả đối tượng khác,Phải trả cho người bán ngắn hạn- Công ty Cổ phần Tập đoàn TOJI- Công ty TNHH Đầu tư Xây dựng Unicons- Phải trả đối tượng khác,35.661.596.67815.525.023.854231.703.128.821,3.365.569.077113.984.225.879414.576.774.613,3.566159667815525e+33,3.365569077113984e+33
Phải trả cho các bên liên quan ngắn hạn(Thuyết minh số 33.2),Phải trả cho các bên liên quan ngắn hạn(Thuyết minh số 33.2),Phải trả cho các bên liên quan ngắn hạn(Thuyết minh số 33.2),14.759.211.317,722.633.781,14759211317.0,722633781.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,297.648.960.670,532.649.203.350,297648960670.0,532649203350.0
