row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (Trình bày lại),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại)
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,25.1,1.096.497.637.724,979.141.709.319,,251.0,1096497637724.0,979141709319.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,25.1,247.175.421.153,274.716.622.811,,251.0,247175421153.0,274716622811.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,34,5.735,5.126,,34.0,5735.0,5126.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,34,5.447,4.862,,34.0,5447.0,4862.0
