row_label_raw,row_label_full,Bên cho vay,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021_1,Kỳ hạn trả gốc và lãi,Lãi suất,Hình thức đảm bảo,numeric__Ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021_1,numeric__Kỳ hạn trả gốc và lãi,numeric__Lãi suất,numeric__Hình thức đảm bảo
Bên cho vay,Bên cho vay,Bên cho vay,VND,Nguyên tệ(USD/EUR),Kỳ hạn trả gốc và lãi,Lãi suất,Hình thức đảm bảo,,,,,
Ngân hàng Shinhan – Chi nhánhTrần Duy Hưng,Bên cho vay > Ngân hàng Shinhan – Chi nhánhTrần Duy Hưng,Ngân hàng Shinhan – Chi nhánhTrần Duy Hưng,218.076.683.167,,"- Gốc đảo hạn từ ngày 26 tháng 1 năm2022 đến ngày 7 tháng 10 năm 2026, lãi trả 1 tháng/lần","Lãi suất tham chiếu cộng biên độ\( 2,31\% \)/năm",(i),218076683167.0,,,,
Trong đó: Vay dài hạn đến hạn trả,Bên cho vay > Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,(43.615.336.632),,"- Gốc đảo hạn từ ngày 26 tháng 1 năm2022 đến ngày 7 tháng 10 năm 2026, lãi trả 1 tháng/lần","Lãi suất tham chiếu cộng biên độ\( 2,31\% \)/năm",(i),-43615336632.0,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Bên cho vay > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,38.368.601.906,,"- Gốc đảo hạn từ ngày 28 tháng 9 năm2021 đến ngày 17 tháng 5 năm 2023, lãi trả 3 tháng/lần.","Lãi suất vay xác định theo từng giấy nhận nợ, với khoản VND biên độcộng \( 3,2\% \)/năm, với khoản USD biên độ (+) \( 3\% \)/năm.",(vi),38368601906.0,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Bên cho vay > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,5.005.787.417,218.022 USD,"- Gốc đảo hạn từ ngày 28 tháng 9 năm2021 đến ngày 17 tháng 5 năm 2023, lãi trả 3 tháng/lần.","Lãi suất vay xác định theo từng giấy nhận nợ, với khoản VND biên độcộng \( 3,2\% \)/năm, với khoản USD biên độ (+) \( 3\% \)/năm.",(vi),5005787417.0,,,,
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh,Bên cho vay > Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Anh,167.497.928.820,,"- Gốc trả theo lịch trả nợ ngày đảo hạn cuối cùng 18/11/2023, lãi trả hàng tháng","Lãi suất \( 7,5\% \)/năm áp dụng từ ngày29 tháng 10 năm 2021 đến hết thời hạn vay",(vii),167497928820.0,,,,
Ngân hàng Landesbank Baden -Wuerttemberg,Bên cho vay > Ngân hàng Landesbank Baden -Wuerttemberg,Ngân hàng Landesbank Baden -Wuerttemberg,765.297.755.405,33.076.875 EUR,"Gốc đảo hạn từ ngày 30 tháng 6 năm2022 đến ngày 30 tháng 6 năm 2033, lãi trả 6 tháng/lần","Lãi suất vay xác định theo lãi suấtEURIBOR (+) \( 0,75\% \)/năm.",(viii),765297755405.0,,,,
Trong đó: Vay dài hạn đến hạn trả,Bên cho vay > Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,(76.347.180.000),,"Gốc đảo hạn từ ngày 30 tháng 6 năm2022 đến ngày 30 tháng 6 năm 2033, lãi trả 6 tháng/lần","Lãi suất vay xác định theo lãi suấtEURIBOR (+) \( 0,75\% \)/năm.",(viii),-76347180000.0,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Bên cho vay > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Ba Đình,40.000.000.000,,"- Gốc đảo hạn từ ngày 3 tháng 1 năm2022 đến ngày 3 tháng 1 năm 2028, lãi trả 1 tháng/lần.","Lãi suất cơ sở cộng với biên độ\( 2,8\% \)/năm.",(ix),40000000000.0,,,,
Trong đó: Vay dài hạn đến hạn trả,Bên cho vay > Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,(3.200.000.000),,"- Gốc đảo hạn từ ngày 3 tháng 1 năm2022 đến ngày 3 tháng 1 năm 2028, lãi trả 1 tháng/lần.","Lãi suất cơ sở cộng với biên độ\( 2,8\% \)/năm.",(ix),-3200000000.0,,,,
TỔNG CỘNG,Bên cho vay > TỔNG CỘNG,TỔNG CỘNG,5.460.859.886.487,,,,,5460859886487.0,,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trảChi phí phát hành,Trong đó:Vay dài hạnVay dài hạn đến hạn trảChi phí phát hành,Trong đó:Vay dài hạnVay dài hạn đến hạn trảChi phí phát hành,5.819.145.906.969(268.791.414.363)(89.494.606.119),,,,,,,,,
