row_label_raw,row_label_full,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm
17.732.162.145,17.732.162.145,17.732.162.145,29.403.249.559,29403249559.0
20.670.000.000,20.670.000.000,20.670.000.000,-,
(45.091.164),(45.091.164),(45.091.164),-,
(1.140.155.563),(45.091.164) > (1.140.155.563),(1.140.155.563),(11.671.087.414),-11671087414.0
37.216.915.418,(45.091.164) > 37.216.915.418,37.216.915.418,17.732.162.145,17732162145.0
