row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Dự án Khu Đô thị Linh Trung,Dự án Khu Đô thị Linh Trung,Dự án Khu Đô thị Linh Trung,490.291.988.693,489.440.146.379,490291988693.0,489440146379.0
Khách sạn thuộc dự án Bảo Đại,Khách sạn thuộc dự án Bảo Đại,Khách sạn thuộc dự án Bảo Đại,180.085.305.738,176.733.502.381,180085305738.0,176733502381.0
Dự án Thủy điện Đắk Mi 2,Dự án Thủy điện Đắk Mi 2,Dự án Thủy điện Đắk Mi 2,123.007.643.098,2.471.989.703.398,123007643098.0,2471989703398.0
Dự án Thủy điện Sông Tranh 4,Dự án Thủy điện Sông Tranh 4,Dự án Thủy điện Sông Tranh 4,-,1.224.273.610.931,,1224273610931.0
Dự án Điện gió 7A,Dự án Điện gió 7A,Dự án Điện gió 7A,-,37.585.264.802,,37585264802.0
Các dự án khác,Các dự án khác,Các dự án khác,86.812.211.536,66.694.341.624,86812211536.0,66694341624.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,880.197.149.065,4.466.716.569.515,880197149065.0,4466716569515.0
