row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong kỳ,Giảm trong kỳ,Số cuối kỳ,numeric__Số đầu năm,numeric__Tăng trong kỳ,numeric__Giảm trong kỳ,numeric__Số cuối kỳ
I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,169.887.380.330,65.204.749.910,,235.092.130.240,169887380330.0,65204749910.0,,235092130240.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,47.985.863.178,27.559.034.907,,75.544.898.085,47985863178.0,27559034907.0,,75544898085.0
- Nhà,- Nhà,- Nhà,121.901.517.152,37.645.715.003,,159.547.232.155,121901517152.0,37645715003.0,,159547232155.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,37.693.794.065,4.566.013.026,,42.259.807.091,37693794065.0,4566013026.0,,42259807091.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,37.693.794.065,4.566.013.026,,42.259.807.091,37693794065.0,4566013026.0,,42259807091.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,132.193.586.265,,,192.832.323.149,132193586265.0,,,192832323149.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,47.985.863.178,,,75.544.898.085,47985863178.0,,,75544898085.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,84.207.723.087,,,117.287.425.064,84207723087.0,,,117287425064.0
