row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,,,,
Thuế thu nhập doanh nghiệp(Thuyết minhsố 26.2),Phải trả > Thuế thu nhập doanh nghiệp(Thuyết minhsố 26.2),Thuế thu nhập doanh nghiệp(Thuyết minhsố 26.2),39.779.435.531,316.730.543.611,(271.132.777.209),85.377.201.933,39779435531.0,316730543611.0,-271132777209.0,85377201933.0
Thuế GTGT,Phải trả > Thuế GTGT,Thuế GTGT,13.754.684.828,1.098.488.017.878,(1.037.696.639.760),74.546.062.946,13754684828.0,1098488017878.0,-1037696639760.0,74546062946.0
Thuế thu nhập cá nhân,Phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,987.443.384,25.691.230.682,(24.104.287.130),2.574.386.936,987443384.0,25691230682.0,-24104287130.0,2574386936.0
Các loại thuế khác,Phải trả > Các loại thuế khác,Các loại thuế khác,1.957.000,6.021.182.122,(4.109.150.788),1.913.988.334,1957000.0,6021182122.0,-4109150788.0,1913988334.0
TỔNG CỘNG,Phải trả > TỔNG CỘNG,TỔNG CỘNG,54.523.520.743,1.446.930.974.293,(1.337.042.854.887),164.411.640.149,54523520743.0,1446930974293.0,-1337042854887.0,164411640149.0
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế GTGT được khấu trừ,Phải thu > Thuế GTGT được khấu trừ,Thuế GTGT được khấu trừ,430.850.361.115,571.250.474.275,(650.771.527.344),351.329.308.046,430850361115.0,571250474275.0,-650771527344.0,351329308046.0
