row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,Tổng khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,,,,,,
Nợ thuê tài chính ngắn hạn Dưới 1 năm,Nợ thuê tài chính ngắn hạn Dưới 1 năm,Nợ thuê tài chính ngắn hạn Dưới 1 năm,18.718.404.629,1.571.875.788,17.146.528.841,24.477.641.416,3.441.297.484,21.036.343.932,18718404629.0,1571875788.0,17146528841.0,24477641416.0,3441297484.0,21036343932.0
Nợ thuê tài chính dài hạn Từ 1-5 năm,Nợ thuê tài chính dài hạn Từ 1-5 năm,Nợ thuê tài chính dài hạn Từ 1-5 năm,12.229.792.718,791.239.411,11.438.553.307,31.093.925.619,2.508.843.471,28.585.082.148,12229792718.0,791239411.0,11438553307.0,31093925619.0,2508843471.0,28585082148.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,30.948.197.347,2.363.115.199,28.585.082.148,55.571.567.035,5.950.140.955,49.621.426.080,30948197347.0,2363115199.0,28585082148.0,55571567035.0,5950140955.0,49621426080.0
