row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21.1,30.259.054.800.256,31.157.314.338.362,,211.0,30259054800256.0,31157314338362.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,(105.803.558.650),(36.219.065.104),,211.0,-105803558650.0,-36219065104.0
10,10,10,3. Doanh thu thuần từ bán hàng và cung cấp dịch vụ,21.1,30.153.251.241.606,31.121.095.273.258,,211.0,30153251241606.0,31121095273258.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,22,(26.953.271.230.658),(29.074.021.762.754),,22.0,-26953271230658.0,-29074021762754.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,3.199.980.010.948,2.047.073.510.504,,,3199980010948.0,2047073510504.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,589.479.991.294,304.851.891.320,,212.0,589479991294.0,304851891320.0
22,22,22,7. Chỉ phí tài chính Trong đó: chỉ phí lãi vay,23,(209.784.749.306) (163.766.749.605),(379.883.551.601) (180.561.247.510),,23.0,,
23,23,23,7. Chỉ phí tài chính Trong đó: chỉ phí lãi vay,23,(209.784.749.306) (163.766.749.605),(379.883.551.601) (180.561.247.510),,23.0,,
25,25,25,8. Chỉ phí bán hàng,24,(974.622.573.218),(727.052.217.691),,24.0,-974622573218.0,-727052217691.0
26,26,26,9. Chỉ phí quản lý doanh nghiệp,24,(724.634.725.092),(417.829.755.541),,24.0,-724634725092.0,-417829755541.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,1.880.417.954.626,827.159.876.991,,,1880417954626.0,827159876991.0
31,31,31,11. Thu nhập khác,,11.210.529.464,15.219.811.998,,,11210529464.0,15219811998.0
32,32,32,12. Chỉ phí khác,,(23.493.402.813),(16.617.762.624),,,-23493402813.0,-16617762624.0
40,40,40,13. Lỗ khác,,(12.282.873.349),(1.397.950.626),,,-12282873349.0,-1397950626.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,1.868.135.081.277,825.761.926.365,,,1868135081277.0,825761926365.0
51,51,51,15. Chỉ phí thuế TNDN hiện hành,26.2,(316.730.543.611),(157.276.390.231),,262.0,-316730543611.0,-157276390231.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,26.3,24.528.724.989,19.572.256.637,,263.0,24528724989.0,19572256637.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,1.575.933.262.655,688.057.792.771,,,1575933262655.0,688057792771.0
