row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,12.352.884.544,14.232.615.587,(1.879.731.043),5.736.110.832,12352884544.0,14232615587.0,-1879731043.0,5736110832.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,37.498.959.182,14.379.368.294,23.119.590.888,8.784.691.302,37498959182.0,14379368294.0,23119590888.0,8784691302.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,8.945.284.906,6.724.437.558,2.220.847.348,4.636.984.243,8945284906.0,6724437558.0,2220847348.0,4636984243.0
Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,68.118.757,1.910.474.749,(1.842.355.992),1.258.511.931,68118757.0,1910474749.0,-1842355992.0,1258511931.0
Khác,Khác,Khác,5.546.794.231,2.636.420.443,2.910.373.788,(844.041.671),5546794231.0,2636420443.0,2910373788.0,-844041671.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,64.412.041.620,39.883.316.631,,,64412041620.0,39883316631.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,24.528.724.989,19.572.256.637,,,24528724989.0,19572256637.0
