row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,,
Thu từ nợ đã xử lý rủi ro,Thu nhập hoạt động kinh doanh khác > Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,471.329,479.676,471329.0,479676.0
Thu từ cho thuê văn phòng,Thu nhập hoạt động kinh doanh khác > Thu từ cho thuê văn phòng,Thu từ cho thuê văn phòng,120.132,92.696,120132.0,92696.0
Thu từ nghiệp vụ mua bán nợ,Thu nhập hoạt động kinh doanh khác > Thu từ nghiệp vụ mua bán nợ,Thu từ nghiệp vụ mua bán nợ,51,-,51.0,
"Thu nhập từ thanh lý tài sản cố định, bất động sản","Thu nhập hoạt động kinh doanh khác > Thu nhập từ thanh lý tài sản cố định, bất động sản","Thu nhập từ thanh lý tài sản cố định, bất động sản",1.924,69.556,1924.0,69556.0
Thu nhập khác,Thu nhập hoạt động kinh doanh khác > Thu nhập khác,Thu nhập khác,328.397,288.130,328397.0,288130.0
,,,921.833,930.058,921833.0,930058.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,,
Chi về nghiệp vụ mua bán nợ,Chi phí hoạt động kinh doanh khác > Chi về nghiệp vụ mua bán nợ,Chi về nghiệp vụ mua bán nợ,(4.958),-,-4958.0,
Chi phí khác,Chi phí hoạt động kinh doanh khác > Chi phí khác,Chi phí khác,(200.136),(151.220),-200136.0,-151220.0
,,,(205.094),(151.220),-205094.0,-151220.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động kinh doanh khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,716.739,778.838,716739.0,778838.0
