row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,Triệu VND,%,Triệu VND,%,,,,
Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,,,,
Doanh nghiệp Nhà nước,Cho vay các TCKT > Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,1.930.673,"2,43%",1.944.754,"3,06%",1930673.0,0.024300000000000002,1944754.0,0.030600000000000002
Công ty trách nhiệm hữu hạn Nhà nước,Cho vay các TCKT > Công ty trách nhiệm hữu hạn Nhà nước,Công ty trách nhiệm hữu hạn Nhà nước,1.863.677,"2,35%",1.220.073,"1,92%",1863677.0,0.0235,1220073.0,0.0192
Công ty trách nhiệm hữu hạn tư nhân,Cho vay các TCKT > Công ty trách nhiệm hữu hạn tư nhân,Công ty trách nhiệm hữu hạn tư nhân,18.073.133,"22,78%",13.312.022,"20,93%",18073133.0,0.2278,13312022.0,0.20929999999999999
Công ty cổ phần Nhà nước,Cho vay các TCKT > Công ty cổ phần Nhà nước,Công ty cổ phần Nhà nước,25.619,"0,03%",89.234,"0,14%",25619.0,0.0003,89234.0,0.0014000000000000002
Công ty cổ phần khác,Cho vay các TCKT > Công ty cổ phần khác,Công ty cổ phần khác,34.695.336,"43,72%",27.337.632,"42,99%",34695336.0,0.4372,27337632.0,0.4299
Doanh nghiệp tư nhân,Cho vay các TCKT > Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,61.049,"0,08%",169.544,"0,27%",61049.0,0.0008,169544.0,0.0027
Doanh nghiệp có vốn đầu tư nước ngoài,Cho vay các TCKT > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,488.473,"0,62%",431.439,"0,68%",488473.0,0.0062,431439.0,0.0068000000000000005
Hợp tác xã và liên hiệp hợp tác xã,Cho vay các TCKT > Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,13.471,"0,02%",14.549,"0,02%",13471.0,0.0002,14549.0,0.0002
Khác,Cho vay các TCKT > Khác,Khác,-,"0,00%",15.950,"0,03%",,0.0,15950.0,0.0003
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,,,,
Cá nhân,Cho vay cá nhân > Cá nhân,Cá nhân,22.189.148,"27,97%",19.059.192,"29,96%",22189148.0,0.2797,19059192.0,0.29960000000000003
,,,79.340.579,"100,00%",63.594.389,"100,00%",79340579.0,1.0,63594389.0,1.0
