row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",,
Lãi phải trả cho tiền gửi,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi",Lãi phải trả cho tiền gửi,531.265,482.637,531265.0,482637.0
Lãi phải trả cho tiền gửi tiết kiệm,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi tiết kiệm",Lãi phải trả cho tiền gửi tiết kiệm,633.577,858.640,633577.0,858640.0
Lãi phải trả cho các giấy tờ có giá,"Các khoản lãi, phí phải trả > Lãi phải trả cho các giấy tờ có giá",Lãi phải trả cho các giấy tờ có giá,288.975,489.292,288975.0,489292.0
Lãi phải trả cho tiền vay,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền vay",Lãi phải trả cho tiền vay,29.948,119.875,29948.0,119875.0
Lãi phải trả cho các công cụ tài chính phải sinh,"Các khoản lãi, phí phải trả > Lãi phải trả cho các công cụ tài chính phải sinh",Lãi phải trả cho các công cụ tài chính phải sinh,94.068,177.260,94068.0,177260.0
,,,1.577.833,2.127.704,1577833.0,2127704.0
Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,,
Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),Các khoản phải trả và nợ khác > Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),208.116,72.604,208116.0,72604.0
Cổ tức phải trả,Các khoản phải trả và nợ khác > Cổ tức phải trả,Cổ tức phải trả,4.221,4.221,4221.0,4221.0
Phải trả cán bộ công nhân viên,Các khoản phải trả và nợ khác > Phải trả cán bộ công nhân viên,Phải trả cán bộ công nhân viên,379.106,30.761,379106.0,30761.0
"Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Các khoản phải trả và nợ khác > Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành",35.842,39.408,35842.0,39408.0
Các khoản chờ thanh toán,Các khoản phải trả và nợ khác > Các khoản chờ thanh toán,Các khoản chờ thanh toán,814.009,1.567.948,814009.0,1567948.0
Doanh thu chờ phân bổ (i),Các khoản phải trả và nợ khác > Doanh thu chờ phân bổ (i),Doanh thu chờ phân bổ (i),639.511,645.946,639511.0,645946.0
Các khoản phải trả khác,Các khoản phải trả và nợ khác > Các khoản phải trả khác,Các khoản phải trả khác,844.019,731.093,844019.0,731093.0
,,,2.924.824,3.091.981,2924824.0,3091981.0
,,,4.502.657,5.219.685,4502657.0,5219685.0
