row_label_raw,row_label_full,col_0,Tỷ giá ngày > 31/12/2020VND,Tỷ giá ngày > 31/12/2019VND,numeric__Tỷ giá ngày > 31/12/2020VND,numeric__Tỷ giá ngày > 31/12/2019VND
USD,USD,USD,"23.095,00","23.170,00",23095.0,23170.0
EUR,EUR,EUR,"28.478,00","25.963,00",28478.0,25963.0
GBP,GBP,GBP,"31.542,00","30.396,00",31542.0,30396.0
CHF,CHF,CHF,"26.258,00","23.924,00",26258.0,23924.0
JPY,JPY,JPY,"224,00","212,97",224.0,212.97
SGD,SGD,SGD,"17.382,00","17.189,00",17382.0,17189.0
CAD,CAD,CAD,"18.165,00","17.778,00",18165.0,17778.0
AUD,AUD,AUD,"17.261,00","16.231,00",17261.0,16231.0
