row_label_raw,row_label_full,col_0,1/1/2020Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2020Triệu VND,numeric__1/1/2020Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2020Triệu VND
Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải thu Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,7.921,-,(7.921),-,7921.0,,-7921.0,
Thuế TNDN,Phải thu Ngân sách Nhà nước > Thuế TNDN,Thuế TNDN,-,3.123,-,3.123,,3123.0,,3123.0
Thuế khác,Phải thu Ngân sách Nhà nước > Thuế khác,Thuế khác,23,-,(17),6,23.0,,-17.0,6.0
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,9.042,79.692,(78.556),10.178,9042.0,79692.0,-78556.0,10178.0
Thuế TNDN,Phải trả Ngân sách Nhà nước > Thuế TNDN,Thuế TNDN,54.865,515.428,(398.922),171.371,54865.0,515428.0,-398922.0,171371.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,8.697,156.408,(138.538),26.567,8697.0,156408.0,-138538.0,26567.0
,,,72.604,751.528,(616.016),208.116,72604.0,751528.0,-616016.0,208116.0
