row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
▪ Chứng khoán Nợ do Chính phủ và các Cơ quan thuộc Chính phủ phát hành,Chứng khoán nợ > ▪ Chứng khoán Nợ do Chính phủ và các Cơ quan thuộc Chính phủ phát hành,▪ Chứng khoán Nợ do Chính phủ và các Cơ quan thuộc Chính phủ phát hành,35.288.667,27.108.574,35288667.0,27108574.0
▪ Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ > ▪ Chứng khoán Nợ do các TCTD khác trong nước phát hành,▪ Chứng khoán Nợ do các TCTD khác trong nước phát hành,14.306.287,11.717.364,14306287.0,11717364.0
▪ Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán nợ > ▪ Chứng khoán Nợ do các TCKT trong nước phát hành,▪ Chứng khoán Nợ do các TCKT trong nước phát hành,5.621.888,4.348.135,5621888.0,4348135.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,
▪ Chứng khoán do các TCTD khác trong nước phát hành,Chứng khoán vốn > ▪ Chứng khoán do các TCTD khác trong nước phát hành,▪ Chứng khoán do các TCTD khác trong nước phát hành,628.572,1.385.987,628572.0,1385987.0
▪ Chứng khoán do các TCKT trong nước phát hành,Chứng khoán vốn > ▪ Chứng khoán do các TCKT trong nước phát hành,▪ Chứng khoán do các TCKT trong nước phát hành,-,12.000,,12000.0
,,,55.845.414,44.572.060,55845414.0,44572060.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán (i),Chứng khoán vốn > Dự phòng rủi ro chứng khoán sẵn sàng để bán (i),Dự phòng rủi ro chứng khoán sẵn sàng để bán (i),(168.487),(135.867),-168487.0,-135867.0
,,,55.676.927,44.436.193,55676927.0,44436193.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
▪ Trái phiếu đặc biệt do VAMC phát hành,Chứng khoán nợ > ▪ Trái phiếu đặc biệt do VAMC phát hành,▪ Trái phiếu đặc biệt do VAMC phát hành,-,1.533.388,,1533388.0
▪ Dự phòng rủi ro chứng khoán giữ đến ngày đáo hạn (ii),Chứng khoán nợ > ▪ Dự phòng rủi ro chứng khoán giữ đến ngày đáo hạn (ii),▪ Dự phòng rủi ro chứng khoán giữ đến ngày đáo hạn (ii),-,(333.833),,-333833.0
,,,-,1.199.555,,1199555.0
,,,55.676.927,45.635.748,55676927.0,45635748.0
