row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
Phải thu từ các hợp đồng bán nợ cho đối tác (i),Các khoản phải thu > Phải thu từ các hợp đồng bán nợ cho đối tác (i),Phải thu từ các hợp đồng bán nợ cho đối tác (i),8.762.444,6.434.782,8762444.0,6434782.0
Đặt cọc thuê văn phòng,Các khoản phải thu > Đặt cọc thuê văn phòng,Đặt cọc thuê văn phòng,515.667,674.285,515667.0,674285.0
Phải thu từ các hợp đồng tài trợ thương mại,Các khoản phải thu > Phải thu từ các hợp đồng tài trợ thương mại,Phải thu từ các hợp đồng tài trợ thương mại,2.506.384,2.481.198,2506384.0,2481198.0
Các khoản tạm ứng và phải thu khác,Các khoản phải thu > Các khoản tạm ứng và phải thu khác,Các khoản tạm ứng và phải thu khác,745.413,765.151,745413.0,765151.0
Phải thu từ các hợp đồng bán nợ khác (ii),Các khoản phải thu > Phải thu từ các hợp đồng bán nợ khác (ii),Phải thu từ các hợp đồng bán nợ khác (ii),99.000,120.977,99000.0,120977.0
Các khoản tạm ứng để hoạt động nghiệp vụ,Các khoản phải thu > Các khoản tạm ứng để hoạt động nghiệp vụ,Các khoản tạm ứng để hoạt động nghiệp vụ,252.025,319.270,252025.0,319270.0
Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),Các khoản phải thu > Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (iii),318.609,235.413,318609.0,235413.0
Phải thu từ thoái vốn đầu tư,Các khoản phải thu > Phải thu từ thoái vốn đầu tư,Phải thu từ thoái vốn đầu tư,41.450,41.450,41450.0,41450.0
"Mua sắm, sửa chữa lớn tài sản cố định","Các khoản phải thu > Mua sắm, sửa chữa lớn tài sản cố định","Mua sắm, sửa chữa lớn tài sản cố định",140.307,158.132,140307.0,158132.0
Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Các khoản phải thu > Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,13.592,15.171,13592.0,15171.0
Các khoản phải thu ngân sách Nhà nước về thuế (Thuyết minh 37),Các khoản phải thu > Các khoản phải thu ngân sách Nhà nước về thuế (Thuyết minh 37),Các khoản phải thu ngân sách Nhà nước về thuế (Thuyết minh 37),3.129,7.944,3129.0,7944.0
,,,13.398.020,11.253.773,13398020.0,11253773.0
"Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",,
Lãi phải thu từ tiền gửi,"Các khoản lãi, phí phải thu > Lãi phải thu từ tiền gửi",Lãi phải thu từ tiền gửi,876,19.755,876.0,19755.0
Lãi phải thu từ chứng khoán đầu tư,"Các khoản lãi, phí phải thu > Lãi phải thu từ chứng khoán đầu tư",Lãi phải thu từ chứng khoán đầu tư,1.332.235,1.890.359,1332235.0,1890359.0
Lãi phải thu từ cho vay,"Các khoản lãi, phí phải thu > Lãi phải thu từ cho vay",Lãi phải thu từ cho vay,1.150.152,1.894.901,1150152.0,1894901.0
Lãi phải thu từ giao dịch phải sinh,"Các khoản lãi, phí phải thu > Lãi phải thu từ giao dịch phải sinh",Lãi phải thu từ giao dịch phải sinh,150.076,215.832,150076.0,215832.0
Phí phải thu,"Các khoản lãi, phí phải thu > Phí phải thu",Phí phải thu,6.898,7.700,6898.0,7700.0
,,,2.640.237,4.028.547,2640237.0,4028547.0
Tài sản có khác,Tài sản có khác,Tài sản có khác,Tài sản có khác,Tài sản có khác,,
Vật liệu và công cụ,Tài sản có khác > Vật liệu và công cụ,Vật liệu và công cụ,65.835,85.184,65835.0,85184.0
Chi phí chờ phân bổ,Tài sản có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,208.136,232.919,208136.0,232919.0
Tài sản nhận gán nợ,Tài sản có khác > Tài sản nhận gán nợ,Tài sản nhận gán nợ,4.272.143,4.368.777,4272143.0,4368777.0
Phải thu từ mua bán chứng khoán (iv),Tài sản có khác > Phải thu từ mua bán chứng khoán (iv),Phải thu từ mua bán chứng khoán (iv),467.304,785.812,467304.0,785812.0
Ủy thác đầu tư,Tài sản có khác > Ủy thác đầu tư,Ủy thác đầu tư,26.777,8,26777.0,8.0
Thanh toán giữa các TCTD,Tài sản có khác > Thanh toán giữa các TCTD,Thanh toán giữa các TCTD,76.383,-,76383.0,
Lợi thế thương mại (v),Tài sản có khác > Lợi thế thương mại (v),Lợi thế thương mại (v),45.071,55.054,45071.0,55054.0
,,,5.161.649,5.527.754,5161649.0,5527754.0
Tài sản thuế TNDN hoãn lại,Tài sản có khác > Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,46,-,46.0,
Các khoản dự phòng rủi ro cho các tài sản Có khác (vi),Tài sản có khác > Các khoản dự phòng rủi ro cho các tài sản Có khác (vi),Các khoản dự phòng rủi ro cho các tài sản Có khác (vi),(1.094.497),(786.265),-1094497.0,-786265.0
,,,20.105.455,20.023.809,20105455.0,20023809.0
