row_label_raw,row_label_full,Dự phòng cho số tiền chưa thu được của nợ đã bán,31/12/2020Triệu VND > 849.087,31/12/2019Triệu VND > 596.198,numeric__31/12/2020Triệu VND > 849.087,numeric__31/12/2019Triệu VND > 596.198
Dự phòng chung (*),Dự phòng chung (*),Dự phòng chung (*),33.837,61.795,33837.0,61795.0
Dự phòng cụ thể (**),Dự phòng cụ thể (**),Dự phòng cụ thể (**),815.250,534.403,815250.0,534403.0
Dự phòng rủi ro khác (***),Dự phòng rủi ro khác (***),Dự phòng rủi ro khác (***),245.410,190.067,245410.0,190067.0
,,,1.094.497,786.265,1094497.0,786265.0
