row_label_raw,row_label_full,1,Bảo lãnh vay vốn,38,41.411,46.936,numeric__Bảo lãnh vay vốn,numeric__38,numeric__41.411,numeric__46.936
2,2,2,Cam kết giao dịch hối đoái,38,192.588.581,169.112.602,,38.0,192588581.0,169112602.0
,,,Cam kết mua ngoại tệ,,5.973.601,5.080.530,,,5973601.0,5080530.0
,,,Cam kết bán ngoại tệ,,5.973.649,5.079.498,,,5973649.0,5079498.0
,,,Cam kết giao dịch hoán đổi,,180.641.331,158.952.574,,,180641331.0,158952574.0
4,4,4,Cam kết trong nghiệp vụ L/C,38,5.774.141,4.450.564,,38.0,5774141.0,4450564.0
5,5,5,Bảo lãnh khác,38,8.889.537,5.504.802,,38.0,8889537.0,5504802.0
6,6,6,Các cam kết khác,38,8.854.611,9.436.628,,38.0,8854611.0,9436628.0
