row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Trao đổi, cho mượn nguyên vật liệu","a. Ngắn hạn > Trao đổi, cho mượn nguyên vật liệu","Trao đổi, cho mượn nguyên vật liệu",135.334.168.015,30.909.405.088,135334168015.0,30909405088.0
Tiền chỉ hỗ trợ người lao động Spread việc (i),a. Ngắn hạn > Tiền chỉ hỗ trợ người lao động Spread việc (i),Tiền chỉ hỗ trợ người lao động Spread việc (i),53.574.127.500,53.574.127.500,53574127500.0,53574127500.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,43.823.385.154,33.169.924.729,43823385154.0,33169924729.0
,,,232.731.680.669,117.653.457.317,232731680669.0,117653457317.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),Trong đó: > Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),135.334.168.015,30.909.405.088,135334168015.0,30909405088.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký quỹ, ký cược","b. Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",18.052.806.569,16.992.215.835,18052806569.0,16992215835.0
,,,18.052.806.569,16.992.215.835,18052806569.0,16992215835.0
