row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017 > Cho vay khách hàng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Tiền gửi của khách hàng Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Phát hành giấy tờ có giá Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Chứng khoán đầu tư – gộp Triệu VND,"Tại ngày 31 tháng 12 năm 2017 > Góp vốn, đầu tư dài hạn – gộp Triệu VND",Tại ngày 31 tháng 12 năm 2017 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Tiền gửi và vay từ TCTD khác Triệu VND,Tại ngày 31 tháng 12 năm 2017 > Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Cho vay khách hàng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Tiền gửi của khách hàng Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Phát hành giấy tờ có giá Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Chứng khoán đầu tư – gộp Triệu VND,"numeric__Tại ngày 31 tháng 12 năm 2017 > Góp vốn, đầu tư dài hạn – gộp Triệu VND",numeric__Tại ngày 31 tháng 12 năm 2017 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Tiền gửi và vay từ TCTD khác Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2017 > Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND
Trong nước,Trong nước,Trong nước,101.324.328,117.001.291,3.000.000,6.444.948,21.558.484,2.435.063,12.983.029,8.150.640,43.374.571,101324328.0,117001291.0,3000000.0,6444948.0,21558484.0,2435063.0,12983029.0,8150640.0,43374571.0
Nước ngoài,Nước ngoài,Nước ngoài,-,1.256.151,-,12.147,-,-,2.262.855,3.105.790,2.661,,1256151.0,,12147.0,,,2262855.0,3105790.0,2661.0
,,,101.324.328,118.257.442,3.000.000,6.457.095,21.558.484,2.435.063,15.245.884,11.256.430,43.377.232,101324328.0,118257442.0,3000000.0,6457095.0,21558484.0,2435063.0,15245884.0,11256430.0,43377232.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,,,,,,,,,
,,,Cho vay khách hàng – gộp Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giá Triệu VND,Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,"Góp vốn, đầu tư dài hạn – gộp Triệu VND",Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,,,,,,,,,
Trong nước,Tại ngày 31 tháng 12 năm 2016 > Trong nước,Trong nước,86.891.327,101.214.677,3.000.000,5.589.633,21.642.013,2.892.865,7.123.099,5.235.835,8.896.857,86891327.0,101214677.0,3000000.0,5589633.0,21642013.0,2892865.0,7123099.0,5235835.0,8896857.0
Nước ngoài,Tại ngày 31 tháng 12 năm 2016 > Nước ngoài,Nước ngoài,-,1.246.585,-,1.784,-,-,1.268.742,1.248.500,1.853.797,,1246585.0,,1784.0,,,1268742.0,1248500.0,1853797.0
,,,86.891.327,102.461.262,3.000.000,5.591.417,21.642.013,2.892.865,8.391.841,6.484.335,10.750.654,86891327.0,102461262.0,3000000.0,5591417.0,21642013.0,2892865.0,8391841.0,6484335.0,10750654.0
