row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2017Triệu VND,2016Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2017Triệu VND,numeric__2016Triệu VND
XI,XI,XI,Tổng lợi nhuận kế toán trước thuế (mang từ trang trước sang),,1.009.172,375.143,,,1009172.0,375143.0
7,7,7,Chi phí thuế TNDN hiện hành,30,(191.987),(78.885),,30.0,-191987.0,-78885.0
8,8,8,Chi phí thuế TNDN hoãn lại,30,-,-,,30.0,,
XII,XII,XII,Chi phí thuế TNDN,30,(191.987),(78.885),,30.0,-191987.0,-78885.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,817.185,296.258,,,817185.0,296258.0
