row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
1. Chi phí cho nhân viên:,1. Chi phí cho nhân viên:,1. Chi phí cho nhân viên:,1.254.776,1.166.731,1254776.0,1166731.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi lương và phụ cấp,Trong đó: > ▪ Chi lương và phụ cấp,▪ Chi lương và phụ cấp,1.055.541,999.065,1055541.0,999065.0
▪ Chi đóng góp theo lương,Trong đó: > ▪ Chi đóng góp theo lương,▪ Chi đóng góp theo lương,80.645,78.965,80645.0,78965.0
▪ Chi ăn ca,Trong đó: > ▪ Chi ăn ca,▪ Chi ăn ca,67.071,65.558,67071.0,65558.0
▪ Chi trợ cấp,Trong đó: > ▪ Chi trợ cấp,▪ Chi trợ cấp,19.897,5.079,19897.0,5079.0
▪ Chi y tế,Trong đó: > ▪ Chi y tế,▪ Chi y tế,8.136,4.764,8136.0,4764.0
▪ Chi trang phục và phương tiện bảo hộ lao động,Trong đó: > ▪ Chi trang phục và phương tiện bảo hộ lao động,▪ Chi trang phục và phương tiện bảo hộ lao động,350,13.300,350.0,13300.0
▪ Chi khác,Trong đó: > ▪ Chi khác,▪ Chi khác,23.136,-,23136.0,
2. Chi về tài sản,Trong đó: > 2. Chi về tài sản,2. Chi về tài sản,448.954,483.075,448954.0,483075.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi phí thuê tài sản,Trong đó: > ▪ Chi phí thuê tài sản,▪ Chi phí thuê tài sản,200.630,199.857,200630.0,199857.0
▪ Chi phí khấu hao tài sản cố định,Trong đó: > ▪ Chi phí khấu hao tài sản cố định,▪ Chi phí khấu hao tài sản cố định,138.394,166.180,138394.0,166180.0
▪ Bảo dưỡng và sửa chữa tài sản,Trong đó: > ▪ Bảo dưỡng và sửa chữa tài sản,▪ Bảo dưỡng và sửa chữa tài sản,85.480,82.371,85480.0,82371.0
▪ Mua sắm công cụ lao động,Trong đó: > ▪ Mua sắm công cụ lao động,▪ Mua sắm công cụ lao động,22.512,32.293,22512.0,32293.0
▪ Chi bảo hiểm tài sản,Trong đó: > ▪ Chi bảo hiểm tài sản,▪ Chi bảo hiểm tài sản,1.938,2.374,1938.0,2374.0
3. Chi nộp phí bảo hiểm tiền gửi của khách hàng,Trong đó: > 3. Chi nộp phí bảo hiểm tiền gửi của khách hàng,3. Chi nộp phí bảo hiểm tiền gửi của khách hàng,114.043,96.394,114043.0,96394.0
"4. Chi hội nghị, lễ tân, khách tiết","Trong đó: > 4. Chi hội nghị, lễ tân, khách tiết","4. Chi hội nghị, lễ tân, khách tiết",70.154,72.192,70154.0,72192.0
"5. Chi diện nước, vệ sinh cơ quan","Trong đó: > 5. Chi diện nước, vệ sinh cơ quan","5. Chi diện nước, vệ sinh cơ quan",50.979,50.168,50979.0,50168.0
6. Chi dự phòng rủi ro khác,Trong đó: > 6. Chi dự phòng rủi ro khác,6. Chi dự phòng rủi ro khác,43.750,43.750,43750.0,43750.0
"7. Chi xuất bản tài liệu, quảng cáo","Trong đó: > 7. Chi xuất bản tài liệu, quảng cáo","7. Chi xuất bản tài liệu, quảng cáo",38.319,54.810,38319.0,54810.0
"8. Chi vật liệu, giấy tờ in","Trong đó: > 8. Chi vật liệu, giấy tờ in","8. Chi vật liệu, giấy tờ in",35.726,36.248,35726.0,36248.0
9. Công tác phí,Trong đó: > 9. Công tác phí,9. Công tác phí,21.382,18.691,21382.0,18691.0
10. Chi bưu phí và điện thoại,Trong đó: > 10. Chi bưu phí và điện thoại,10. Chi bưu phí và điện thoại,9.723,10.127,9723.0,10127.0
"11. Chi nộp thuê và các khoản phí, lệ phí","Trong đó: > 11. Chi nộp thuê và các khoản phí, lệ phí","11. Chi nộp thuê và các khoản phí, lệ phí",8.083,15.401,8083.0,15401.0
12. Chi phí mua tài liệu sách báo,Trong đó: > 12. Chi phí mua tài liệu sách báo,12. Chi phí mua tài liệu sách báo,6.174,5.867,6174.0,5867.0
13. Chi phí thuê chuyên gia,Trong đó: > 13. Chi phí thuê chuyên gia,13. Chi phí thuê chuyên gia,3.565,10.813,3565.0,10813.0
"14. Chi đào tạo, huấn luyện","Trong đó: > 14. Chi đào tạo, huấn luyện","14. Chi đào tạo, huấn luyện",3.273,3.565,3273.0,3565.0
"15. Chi phí cho việc thanh tra, kiểm tra","Trong đó: > 15. Chi phí cho việc thanh tra, kiểm tra","15. Chi phí cho việc thanh tra, kiểm tra",1.694,1.752,1694.0,1752.0
16. Các khoản chi phí khác,Trong đó: > 16. Các khoản chi phí khác,16. Các khoản chi phí khác,87.930,178.085,87930.0,178085.0
,,,2.198.525,2.247.669,2198525.0,2247669.0
