row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi (*),Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi (*),Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi (*),numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi (*),numeric__Số đầu năm > Dự phòng
- Phải thu khách hàng quá hạn,- Phải thu khách hàng quá hạn,- Phải thu khách hàng quá hạn,761.974.744.620,631.184.956.716,(130.789.787.904),210.930.671.882,38.647.032.384,(172.283.639.498),761974744620.0,631184956716.0,-130789787904.0,210930671882.0,38647032384.0,-172283639498.0
- Phải thu về cho vay quá hạn,- Phải thu về cho vay quá hạn,- Phải thu về cho vay quá hạn,841.821.459.354,763.472.496.405,(78.348.962.949),117.219.115.817,55.536.523.463,(61.682.592.354),841821459354.0,763472496405.0,-78348962949.0,117219115817.0,55536523463.0,-61682592354.0
- Phải thu khác quá hạn,- Phải thu khác quá hạn,- Phải thu khác quá hạn,226.518.003.817,195.761.351.001,(30.756.652.816),141.864.851.113,75.897.583.818,(65.967.267.295),226518003817.0,195761351001.0,-30756652816.0,141864851113.0,75897583818.0,-65967267295.0
- Trà trước cho người bán quá hạn,- Trà trước cho người bán quá hạn,- Trà trước cho người bán quá hạn,51.657.408.001,3.023.748.651,(48.633.659.350),51.508.551.270,13.254.464.725,(38.254.086.545),51657408001.0,3023748651.0,-48633659350.0,51508551270.0,13254464725.0,-38254086545.0
- Đầu tư nằm giữ đến ngày đáo hạn,- Đầu tư nằm giữ đến ngày đáo hạn,- Đầu tư nằm giữ đến ngày đáo hạn,50.000.000.000,32.000.000.000,(18.000.000.000),50.000.000.000,32.000.000.000,(18.000.000.000),50000000000.0,32000000000.0,-18000000000.0,50000000000.0,32000000000.0,-18000000000.0
Cộng,Cộng,Cộng,1.931.971.615.792,1.625.442.552.773,(306.529.063.019),571.523.190.082,215.335.604.390,(356.187.585.692),1931971615792.0,1625442552773.0,-306529063019.0,571523190082.0,215335604390.0,-356187585692.0
