row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Tỷ lệ vốn góp,Tỷ lệ vốn góp_1,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Tên công ty,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ vốn góp,numeric__Tỷ lệ vốn góp_1,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
STT,STT,STT,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Đầu năm,Cuối năm,Đầu năm,Cuối năm,Đầu năm,Cuối năm,,,,,,,,,
2.,STT > 2.,2.,Công ty CP Đức Long Tây Nguyên,"117-119-121 Trần Phú, Phường Diên Hồng, Thành phố Pleiku, Tỉnh Gia Lai","Sản xuất sắt, thép, gang; Trồng rừng và chăm sóc rừng; Trồng cây cao su; Khai thác quặng kim loại khác không chứa sắt; Khai thác quặng sắt; Khai thác đá, cát sỏi, đất sét; Chăn nuôi trâu, bò; Sản xuất xỉ măng, với và thạch cao; Đức sắt thép; Cắt tạo dáng và hoàn thiện đá; Sản xuất kim loại màu và kim loại quý; Đức kim loại màu; Chăn nuôi dẻ, cứu; Chăn nuôi lợn.","40,00%","40,00%","0,00%","0,00%","40,00%","40,00%",,,,0.4,0.4,0.0,0.0,0.4,0.4
3.,STT > 3.,3.,Công ty CP DLG CY Việt Nam,"149-151 đường số 9A Khu dân cư Trung Sơn, xã Bình Hưng, Huyện Bình Chánh , Tp,Hồ Chí Minh","Sản xuất linh kiện điện tử; Xây dựng công trình; Bán buôn thiết bị và linh kiện điện tử, viễn thông; Tư vấn, môi giới, đấu giá Bất động sản, đấu giá quyền sử dụng đất.","40,00%","40,00%","0,00%","0,00%","40,00%","40,00%",,,,0.4,0.4,0.0,0.0,0.4,0.4
