row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Giá vốn bán gỗ, thành phẩm từ gỗ","- Giá vốn bán gỗ, thành phẩm từ gỗ","- Giá vốn bán gỗ, thành phẩm từ gỗ",5.437.530.809,9.212.202.734,5437530809.0,9212202734.0
- Giá vốn bán phân bón,- Giá vốn bán phân bón,- Giá vốn bán phân bón,22.090.980.500,114.635.182.847,22090980500.0,114635182847.0
- Giá vốn bán đá,- Giá vốn bán đá,- Giá vốn bán đá,46.905.681.517,130.806.652.635,46905681517.0,130806652635.0
- Giá vốn cho thuê tài sản,- Giá vốn cho thuê tài sản,- Giá vốn cho thuê tài sản,5.725.752.929,6.140.090.559,5725752929.0,6140090559.0
- Giá vốn khác,- Giá vốn khác,- Giá vốn khác,2.262.735.892,2.668.576.078,2262735892.0,2668576078.0
- Dự phòng giảm giá hàng tồn kho,- Dự phòng giảm giá hàng tồn kho,- Dự phòng giảm giá hàng tồn kho,115.906.427,(750.364.847),115906427.0,-750364847.0
- Giá vốn công trình xây dựng,- Giá vốn công trình xây dựng,- Giá vốn công trình xây dựng,-,7.790.764.817,,7790764817.0
- Giá trị hàng tồn kho hủy do hư hỏng,- Giá trị hàng tồn kho hủy do hư hỏng,- Giá trị hàng tồn kho hủy do hư hỏng,-,25.377.394.528,,25377394528.0
- Giá vốn bất động sản đầu tư,- Giá vốn bất động sản đầu tư,- Giá vốn bất động sản đầu tư,-,66.819.517.973,,66819517973.0
Cộng,Cộng,Cộng,82.538.588.074,362.700.017.324,82538588074.0,362700017324.0
