row_label_raw,row_label_full,Chi tiết gồm:,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Chi phí công trình xây lắp,- Chi phí công trình xây lắp,- Chi phí công trình xây lắp,82.375.830.788,96.021.066.673,82375830788.0,96021066673.0
- Chi phí lãi vay,- Chi phí lãi vay,- Chi phí lãi vay,212.231.961.741,167.140.870.731,212231961741.0,167140870731.0
Cộng (*),Cộng (*),Cộng (*),294.607.792.529,263.161.937.404,294607792529.0,263161937404.0
