row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
"- Vay dài hạn ngân hàng, cá nhân","- Vay dài hạn ngân hàng, cá nhân","- Vay dài hạn ngân hàng, cá nhân",226.751.626.100,-,(170.560.446.100),-,56.191.180.000,226751626100.0,,-170560446100.0,,56191180000.0
- Trái phiếu thường,- Trái phiếu thường,- Trái phiếu thường,112.965.136.679,518.560.004,-,-,113.483.696.683,112965136679.0,518560004.0,,,113483696683.0
Cộng,Cộng,Cộng,339.716.762.779,518.560.004,(170.560.446.100),-,169.674.876.683,339716762779.0,518560004.0,-170560446100.0,,169674876683.0
