row_label_raw,row_label_full,col_0,Phải nộp,Phải thu,Số phải nộp,Số đã nộp,Phải nộp_1,Phải thu_1,numeric__Phải nộp,numeric__Phải thu,numeric__Số phải nộp,numeric__Số đã nộp,numeric__Phải nộp_1,numeric__Phải thu_1
- Thuế GTGT,- Thuế GTGT,- Thuế GTGT,3.119.603.985,-,2.270.473.285,(5.090.113.965),299.963.305,-,3119603985.0,,2270473285.0,-5090113965.0,299963305.0,
- Thuế TNDN,- Thuế TNDN,- Thuế TNDN,16.786.759.339,-,-,(16.837.149),16.769.922.190,-,16786759339.0,,,-16837149.0,16769922190.0,
- Thuế TNCN,- Thuế TNCN,- Thuế TNCN,2.926.791,-,11.329.045,(17.168.453),-,2.912.617,2926791.0,,11329045.0,-17168453.0,,2912617.0
"- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất",3.540.649.383,-,611.492.882,(1.849.814.519),2.302.327.746,-,3540649383.0,,611492882.0,-1849814519.0,2302327746.0,
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,1.857.240,-,-,(1.857.240),-,-,1857240.0,,,-1857240.0,,
"- Phí, lệ phí, các khoản phải nộp khác","- Phí, lệ phí, các khoản phải nộp khác","- Phí, lệ phí, các khoản phải nộp khác",4.960.463.913,-,1.088.005.300,(3.203.540.494),2.844.928.719,-,4960463913.0,,1088005300.0,-3203540494.0,2844928719.0,
Cộng,Cộng,Cộng,28.412.260.651,-,3.981.300.512,(10.179.331.820),22.217.141.960,2.912.617,28412260651.0,,3981300512.0,-10179331820.0,22217141960.0,2912617.0
