row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu về cho vay ngắn hạn các bên liên quan,Phải thu về cho vay ngắn hạn các bên liên quan,Phải thu về cho vay ngắn hạn các bên liên quan,-,-,,
Phải thu về cho vay ngắn hạn các bên khác,Phải thu về cho vay ngắn hạn các bên liên quan > Phải thu về cho vay ngắn hạn các bên khác,Phải thu về cho vay ngắn hạn các bên khác,827.871.459.354,545.913.913.196,827871459354.0,545913913196.0
- Công ty CP Đầu tư - Xây dựng Vạn Gia Long\( ^{(1)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty CP Đầu tư - Xây dựng Vạn Gia Long\( ^{(1)} \),- Công ty CP Đầu tư - Xây dựng Vạn Gia Long\( ^{(1)} \),144.000.000.000,70.000.000.000,144000000000.0,70000000000.0
- Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên\( ^{(2)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên\( ^{(2)} \),- Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên\( ^{(2)} \),102.455.555.500,80.000.000.000,102455555500.0,80000000000.0
- Công ty TNHH MTV Phạm Linh Gia lai\( ^{(3)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty TNHH MTV Phạm Linh Gia lai\( ^{(3)} \),- Công ty TNHH MTV Phạm Linh Gia lai\( ^{(3)} \),115.832.000.000,50.000.000.000,115832000000.0,50000000000.0
- Công ty TNHH Phú Thành Gia Pleiku\( ^{(4)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty TNHH Phú Thành Gia Pleiku\( ^{(4)} \),- Công ty TNHH Phú Thành Gia Pleiku\( ^{(4)} \),88.206.044.569,86.922.844.569,88206044569.0,86922844569.0
- Công ty TNHH SX - TM - DV Đồng Phú Hưng\( ^{(5)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty TNHH SX - TM - DV Đồng Phú Hưng\( ^{(5)} \),- Công ty TNHH SX - TM - DV Đồng Phú Hưng\( ^{(5)} \),75.527.303.254,30.000.000.000,75527303254.0,30000000000.0
- Công ty CP Công nghiệp KT CB Đá Tây Nguyên\( ^{(6)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty CP Công nghiệp KT CB Đá Tây Nguyên\( ^{(6)} \),- Công ty CP Công nghiệp KT CB Đá Tây Nguyên\( ^{(6)} \),54.063.771.977,80.820.181.875,54063771977.0,80820181875.0
- Công ty CP Trồng rừng và Cây Công nghiệp Đức Long Gia Lai\( ^{(7)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty CP Trồng rừng và Cây Công nghiệp Đức Long Gia Lai\( ^{(7)} \),- Công ty CP Trồng rừng và Cây Công nghiệp Đức Long Gia Lai\( ^{(7)} \),49.900.000.000,-,49900000000.0,
- Các đối tượng khác\( ^{(8)} \),Phải thu về cho vay ngắn hạn các bên liên quan > - Các đối tượng khác\( ^{(8)} \),- Các đối tượng khác\( ^{(8)} \),197.886.784.054,148.170.886.752,197886784054.0,148170886752.0
Phải thu về cho mượn ngắn hạn các bên khác,Phải thu về cho vay ngắn hạn các bên liên quan > Phải thu về cho mượn ngắn hạn các bên khác,Phải thu về cho mượn ngắn hạn các bên khác,4.447.373.447,4.466.373.447,4447373447.0,4466373447.0
- Công ty CP ĐT & PT Năng lượng sạch Tây Nguyên,Phải thu về cho vay ngắn hạn các bên liên quan > - Công ty CP ĐT & PT Năng lượng sạch Tây Nguyên,- Công ty CP ĐT & PT Năng lượng sạch Tây Nguyên,1.447.373.447,466.373.447,1447373447.0,466373447.0
- Các đối tượng khác,Phải thu về cho vay ngắn hạn các bên liên quan > - Các đối tượng khác,- Các đối tượng khác,3.000.000.000,4.000.000.000,3000000000.0,4000000000.0
Cộng\( ^{*} \),Phải thu về cho vay ngắn hạn các bên liên quan > Cộng\( ^{*} \),Cộng\( ^{*} \),832.318.832.801,550.380.286.643,832318832801.0,550380286643.0
