row_label_raw,row_label_full,col_0,Mã số,Số liệu trước điều chỉnh,Các điều chỉnh,Số liệu sau điều chỉnh,numeric__Mã số,numeric__Số liệu trước điều chỉnh,numeric__Các điều chỉnh,numeric__Số liệu sau điều chỉnh
,,,(1),(2),(3),(2)+(3),-1.0,-2.0,-3.0,
Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,Báo cáo hoạt động kinh doanh,,,,
- Chi phí tài chính,Báo cáo hoạt động kinh doanh > - Chi phí tài chính,- Chi phí tài chính,22,856.110.228.051,(19.783.795.073),836.326.432.978,22.0,856110228051.0,-19783795073.0,836326432978.0
- Chi phí quản lý doanh nghiệp,Báo cáo hoạt động kinh doanh > - Chi phí quản lý doanh nghiệp,- Chi phí quản lý doanh nghiệp,26,263.358.334.847,18.000.000.000,281.358.334.847,26.0,263358334847.0,18000000000.0,281358334847.0
- Lợi nhuận thuần từ hoạt động kinh doanh,Báo cáo hoạt động kinh doanh > - Lợi nhuận thuần từ hoạt động kinh doanh,- Lợi nhuận thuần từ hoạt động kinh doanh,30,(1.015.818.624.383),1.783.795.073,(1.014.034.829.310),30.0,-1015818624383.0,1783795073.0,-1014034829310.0
- Tổng lợi nhuận kế toán trước thuế,Báo cáo hoạt động kinh doanh > - Tổng lợi nhuận kế toán trước thuế,- Tổng lợi nhuận kế toán trước thuế,50,(1.044.755.169.532),1.783.795.073,(1.042.971.374.459),50.0,-1044755169532.0,1783795073.0,-1042971374459.0
- Lợi nhuận sau thuế thu nhập doanh nghiệp,Báo cáo hoạt động kinh doanh > - Lợi nhuận sau thuế thu nhập doanh nghiệp,- Lợi nhuận sau thuế thu nhập doanh nghiệp,60,(1.044.755.169.532),1.783.795.073,(1.042.971.374.459),60.0,-1044755169532.0,1783795073.0,-1042971374459.0
