row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Trái phiếu dài hạn,- Trái phiếu dài hạn,- Trái phiếu dài hạn,112.965.136.679,518.560.004,-,-,113.483.696.683,112965136679.0,518560004.0,,,113483696683.0
- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,385.763.136.000,-,-,(10.948.804.544),374.814.331.456,385763136000.0,,,-10948804544.0,374814331456.0
Cộng,Cộng,Cộng,498.728.272.679,518.560.004,-,(10.948.804.544),488.298.028.139,498728272679.0,518560004.0,,-10948804544.0,488298028139.0
