row_label_raw,row_label_full,Ông Võ Thanh Hà,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Bùi Ngọc Hạnh,Ông Bùi Ngọc Hạnh,Ông Bùi Ngọc Hạnh,Thành viên,,,
Ông Lê Hồng Xanh,Ông Lê Hồng Xanh,Ông Lê Hồng Xanh,Thành viên,,,
Ông Nguyễn Bích Đạt,Ông Nguyễn Bích Đạt,Ông Nguyễn Bích Đạt,Thành viên,,,
Ông Nguyễn Thành Nam,Ông Nguyễn Thành Nam,Ông Nguyễn Thành Nam,Thành viên,bố nhiệm ngày 16 tháng 2 năm 2017,,
Ông Vũ Quang Hải,Ông Vũ Quang Hải,Ông Vũ Quang Hải,Thành viên,miễn nhiệm ngày 16 tháng 2 năm 2017,,
