row_label_raw,row_label_full,Tên công ty,Hoạt động chính,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,Địa điểm,numeric__Hoạt động chính,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Địa điểm
Tên công ty,Tên công ty,Tên công ty,Hoạt động chính,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Tỷ lệ sở hữu (%),Tỷ lệ biểu quyết (%),Địa điểm,,,,,,
Công ty Cổ phần Bia Sài Gòn Miền Tây,Tên công ty > Công ty Cổ phần Bia Sài Gòn Miền Tây,Công ty Cổ phần Bia Sài Gòn Miền Tây,Sản xuất và kinh doanh bia,"51,00","51,00","51,00","51,00",Cần Thơ,,51.0,51.0,51.0,51.0,
Công ty Cổ phần Nước giải khát Chương Dương,Tên công ty > Công ty Cổ phần Nước giải khát Chương Dương,Công ty Cổ phần Nước giải khát Chương Dương,"Sản xuất và kinh doanh nước giải khát, đồ hộp và phụ liệu, đầu tư bất động sản","62,06","62,06","62,06","62,06",Hồ Chí Minh,,62.06,62.06,62.06,62.06,
Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Tên công ty > Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Sản xuất và kinh doanh bia,"66,56","66,56","66,56","66,56",Quảng Ngãi,,66.56,66.56,66.56,66.56,
Công ty Cổ phần Rượu Bình Tây,Tên công ty > Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,"Sản xuất và kinh doanh bia, rượu, nước giải khát","93,32","93,47","93,32","93,47",Bình Dương,,93.32,93.47,93.32,93.47,
Công ty Cổ phần Bia Rượu Sài Gòn – Đồng Xuân,Tên công ty > Công ty Cổ phần Bia Rượu Sài Gòn – Đồng Xuân,Công ty Cổ phần Bia Rượu Sài Gòn – Đồng Xuân,"Sản xuất bia và nước giải khát có ga, cung cấp dịch vụ vận chuyển","55,90","56,24","55,90","56,24",Hà Nội,,55.9,56.24,55.9,56.24,
Công ty Cổ phần Bia Sài Gòn – Nghệ Tĩnh,Tên công ty > Công ty Cổ phần Bia Sài Gòn – Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn – Nghệ Tĩnh,"Sản xuất và kinh doanh nước giải khát, đồ hộp và phụ liệu","54,73","54,73","54,73","54,73",Nghệ An,,54.73,54.73,54.73,54.73,
Công ty Cổ phần Bia Sài Gòn – Sông Lam,Tên công ty > Công ty Cổ phần Bia Sài Gòn – Sông Lam,Công ty Cổ phần Bia Sài Gòn – Sông Lam,"Sản xuất và kinh doanh bia và nước giải khát, xuất nhập khẩu các nguyên vật liệu liên quan","68,78","68,78","68,78","68,78",Nghệ An,,68.78,68.78,68.78,68.78,
Công ty cổ phần Bia Sài Gòn – Hà Nội,Tên công ty > Công ty cổ phần Bia Sài Gòn – Hà Nội,Công ty cổ phần Bia Sài Gòn – Hà Nội,"Sản xuất và kinh doanh bia và nước giải khát, xuất nhập khẩu các nguyên vật liệu liên quan","52,11","52,11","52,11","52,11",Hà Nội,,52.11,52.11,52.11,52.11,
