row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,3.669.098.125,3.686.287.582,3669098125.0,3686287582.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.063.919.049.702,742.760.750.936,1063919049702.0,742760750936.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,2.377.237.296.676,7.189.527.264.560,2377237296676.0,7189527264560.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.444.825.444.503,7.935.974.303.078,3444825444503.0,7935974303078.0
