row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trái phiếu Tập đoàn kinh tế Vinashin,Trái phiếu Tập đoàn kinh tế Vinashin,Trái phiếu Tập đoàn kinh tế Vinashin,20.868.879.905,20.868.879.905,20868879905.0,20868879905.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,-,7.000.000.000,,7000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,20.868.879.905,27.868.879.905,20868879905.0,27868879905.0
Dự phòng giảm giá các khoản đầu tư nấm giữ đến ngày đáo hạn,Dự phòng giảm giá các khoản đầu tư nấm giữ đến ngày đáo hạn,Dự phòng giảm giá các khoản đầu tư nấm giữ đến ngày đáo hạn,(20.868.879.905),(20.868.879.905),-20868879905.0,-20868879905.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,-,7.000.000.000,,7000000000.0
