row_label_raw,row_label_full,col_0,Năm nay,Năm trước (đã được trình bày lại – Thuyết minh số 39),numeric__Năm nay,numeric__Năm trước (đã được trình bày lại – Thuyết minh số 39)
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),4.477.971.866.799,3.316.740.491.579,4477971866799.0,3316740491579.0
"Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)",(349.121.224.754),(309.538.350.604),-349121224754.0,-309538350604.0
Số lượng cổ phiếu phổ thông lưu hành bình quân,Số lượng cổ phiếu phổ thông lưu hành bình quân,Số lượng cổ phiếu phổ thông lưu hành bình quân,640.916.186,640.816.186,640916186.0,640816186.0
Lãi cơ bản và lãi suy giảm trên cổ phiếu (VND) (mệnh giá: 10.000 VND/cổ phiếu),Lãi cơ bản và lãi suy giảm trên cổ phiếu (VND) (mệnh giá: 10.000 VND/cổ phiếu),Lãi cơ bản và lãi suy giảm trên cổ phiếu (VND) (mệnh giá: 10.000 VND/cổ phiếu),6.442,4.693,6442.0,4693.0
