row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,490.164.100.893,381.635.895.798,490164100893.0,381635895798.0
Các bên liên quan (Thuyết minh số 36),Các bên liên quan (Thuyết minh số 36),Các bên liên quan (Thuyết minh số 36),131.551.956,-,131551956.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,490.295.652.849,381.635.895.798,490295652849.0,381635895798.0
