row_label_raw,row_label_full,Tên công ty,Hoạt động chính,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,Địa điểm,numeric__Hoạt động chính,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Địa điểm
Tên công ty,Tên công ty,Tên công ty,Hoạt động chính,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Địa điểm,,,,,,
Công ty Cổ phần Thương mại Bia Sài Gòn - Nam Trung Bộ,Tên công ty > Công ty Cổ phần Thương mại Bia Sài Gòn - Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn - Nam Trung Bộ,"Mua bán rượu, bia, nước giải khát; kinh doanh dịch vụ khách sạn, nhà hàng ăn uống; vận chuyển hàng hóa và cho thuê kho bãi","90,14","90,14","90,14","90,14",Khánh Hòa,,90.14,90.14,90.14,90.14,
Công ty Cổ phần Thương mại SABECO Miền Đông,Tên công ty > Công ty Cổ phần Thương mại SABECO Miền Đông,Công ty Cổ phần Thương mại SABECO Miền Đông,"Mua bán rượu, bia, nước giải khát; vận chuyển hàng hóa đường bộ và cho thuê kho bãi","90,68","90,68","90,61","90,61",Bình Dương,,90.68,90.68,90.61,90.61,
Công ty Cổ phần Thương mại SABECO Sông Tiền,Tên công ty > Công ty Cổ phần Thương mại SABECO Sông Tiền,Công ty Cổ phần Thương mại SABECO Sông Tiền,"Mua bán rượu, bia, nước giải khát; kinh doanh dịch vụ nhà hàng, khách sạn; cho thuê kho bãi; vận tải hàng hóa đường bộ","90,00","90,00","90,00","90,00",Vĩnh Long,,90.0,90.0,90.0,90.0,
Công ty Cổ phần Thương mại SABECO Sông Hậu,Tên công ty > Công ty Cổ phần Thương mại SABECO Sông Hậu,Công ty Cổ phần Thương mại SABECO Sông Hậu,"Mua bán rượu, bia, nước giải khát; vận chuyển hàng hóa đường bộ và đường thủy","90,00","90,00","90,00","90,00",Cần Thơ,,90.0,90.0,90.0,90.0,
Công ty TNHH Một thành viên Bia Sài Gòn - Sóc Trăng,Tên công ty > Công ty TNHH Một thành viên Bia Sài Gòn - Sóc Trăng,Công ty TNHH Một thành viên Bia Sài Gòn - Sóc Trăng,"Sản xuất và kinh doanh bia, mạch nha ủ men bia, nước khoáng, nước tỉnh khiết đồng chai, đồ uống không còn, các loại rượu mạnh","51,00","100,00","51,00","100,00",Sóc Trăng,,51.0,100.0,51.0,100.0,
Công ty Cổ phần Thương mại SABECO Đông Bắc,Tên công ty > Công ty Cổ phần Thương mại SABECO Đông Bắc,Công ty Cổ phần Thương mại SABECO Đông Bắc,"Mua bán rượu, bia, nước giải khát; kinh doanh dịch vụ kho bãi và vận tải hàng hóa","90,45","90,45","90,23","90,23",Quãng Ninh,,90.45,90.45,90.23,90.23,
Công ty TNHH Một thành viên Bia Sài Gòn - Hà Tĩnh,Tên công ty > Công ty TNHH Một thành viên Bia Sài Gòn - Hà Tĩnh,Công ty TNHH Một thành viên Bia Sài Gòn - Hà Tĩnh,"Sản xuất và kinh doanh bia, mạch nha ủ men bia, nước khoáng, nước tỉnh khiết đồng chai, đồ uống không còn, các loại rượu mạnh","100,00","100,00","100,00","100,00",Hà Tĩnh,,100.0,100.0,100.0,100.0,
Công ty Cổ phần Bao Bì Bia Sài Gòn,Tên công ty > Công ty Cổ phần Bao Bì Bia Sài Gòn,Công ty Cổ phần Bao Bì Bia Sài Gòn,Sản xuất và mua bán nắp khoén thiếc và bao bì kim loại,"76,81","76,81","76,81","76,81",Bình Dương,,76.81,76.81,76.81,76.81,
