row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm(dã được trình bày lại– Thuyết minh số 39),,
Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,869.167.248.894,1.001.291.576.267,869167248894.0,1001291576267.0
Công ty TNHH Asia Packaging Industries(Việt Nam),Công ty TNHH Asia Packaging Industries(Việt Nam),Công ty TNHH Asia Packaging Industries(Việt Nam),71.121.875.267,-,71121875267.0,
Công ty Cổ phần Tập đoàn Hanaka,Công ty Cổ phần Tập đoàn Hanaka,Công ty Cổ phần Tập đoàn Hanaka,51.080.263.953,73.535.489.306,51080263953.0,73535489306.0
Công ty khác,Công ty khác,Công ty khác,746.965.109.674,927.756.086.961,746965109674.0,927756086961.0
Các bên liên quan (Thuyết minh số 36),Các bên liên quan (Thuyết minh số 36),Các bên liên quan (Thuyết minh số 36),1.007.018.530.668,558.402.577.248,1007018530668.0,558402577248.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.876.185.779.562,1.559.694.153.515,1876185779562.0,1559694153515.0
